LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
A,Blake Cederlind,664977,R,SI,2023,49,-4.45,96.4,-1.4,6.5,5.9,-16.8,30.7,-23.9,-15.5,7.6,17.2,-21.1,2250,-3.0,-4.1,41.5,42.1
A,Blake Holub,700183,R,FF,2022,546,0.23,94.7,-0.5,6.9,6.4,-2.3,29.7,-11.6,-2.2,19.2,19.5,-10.8,2372,0.0,0.0,55.8,55.6
A,Blake Pivaroff,695051,R,FF,2024,80,2.01,91.4,-1.8,6.4,5.7,-3.2,27.9,-17.1,-3.2,15.3,15.8,-17.4,2640,3.8,1.2,62.1,41.5
A,Blane Abeyta,686588,R,FF,2021,444,-1.88,92.7,-2.0,6.5,5.8,-7.4,28.1,-16.7,-7.2,15.2,17.3,-16.4,2186,2.4,1.3,52.7,51.1
A,Blas Castano,680604,R,SI,2021,253,2.36,93.4,-2.2,5.2,5.2,-15.1,29.2,-19.5,-15.5,12.8,20.1,-19.8,2182,0.9,1.2,54.9,47.1
A,Bo Bonds,687629,R,FF,2024,236,3.04,91.6,-1.5,5.9,5.9,-11.0,29.2,-13.4,-11.3,19.4,22.4,-13.8,2345,1.8,1.2,52.4,61.8
A,Bo Bonds,687629,R,SI,2024,73,2.0,91.7,-1.4,6.0,5.8,-13.6,29.6,-14.6,-14.2,18.1,23.1,-14.9,2344,-0.3,-0.2,42.6,55.7
A,Bobby Milacki,673872,R,FF,2021,137,-0.14,93.8,-2.5,6.0,6.1,-7.7,29.2,-15.3,-7.4,16.4,18.3,-15.0,2378,1.9,1.0,57.2,55.8
A,Bowden Francis,670102,R,FF,2023,25,5.64,93.2,-2.2,6.6,5.9,-7.2,28.9,-14.1,-7.1,17.4,19.0,-13.8,2446,2.9,1.5,58.4,56.4
A,Brad Case,681902,R,SI,2024,27,-0.11,86.3,-3.1,6.3,3.8,-12.9,25.1,-36.0,-15.1,-4.3,16.1,-41.1,2091,0.7,-2.3,42.0,34.6
A,Braden Scott,685310,L,FF,2022,108,4.06,90.2,-1.4,6.4,5.5,-10.9,28.1,-17.8,-11.2,15.2,18.9,-18.6,2218,0.6,0.6,45.5,43.4
A,Bradley Hanner,690440,R,FF,2021,443,-1.21,92.0,-1.5,6.4,6.0,-3.2,27.9,-15.7,-3.2,16.4,16.9,-15.9,2625,3.8,0.9,61.4,46.1
A,Brady Rose,690776,L,FF,2024,67,3.93,90.4,-1.6,7.2,5.8,-7.6,28.4,-15.4,-7.9,16.8,18.5,-15.6,2321,2.3,1.3,49.6,52.5
A,Brady Rose,690776,L,SI,2024,60,-5.88,90.7,-1.7,7.2,5.7,-11.4,27.4,-16.2,-11.4,16.1,20.0,-16.4,2339,0.2,0.2,48.1,57.5
A,Braeden Fausnaught,805634,L,FF,2023,303,-0.46,88.7,-1.3,6.4,6.3,-7.8,26.7,-15.8,-8.3,17.6,19.5,-17.0,2189,2.2,1.2,35.4,45.5
A,Braeden Fausnaught,805634,L,SI,2023,222,2.96,88.8,-1.2,6.5,6.3,-10.7,27.4,-15.7,-11.5,17.5,21.2,-17.0,2216,0.3,0.2,37.6,47.7
A,Brailin Gonzalez,678650,L,FF,2021,232,-5.01,87.5,-2.0,5.9,5.7,-12.5,26.0,-26.8,-14.2,6.0,15.7,-30.2,2319,-0.8,-1.6,37.8,33.4
A,Brandan Bidois,684049,R,FF,2023,282,1.84,94.5,-1.3,6.6,6.2,-9.1,30.2,-11.3,-8.8,19.8,21.7,-10.8,2307,1.4,0.6,52.2,63.3
A,Brandon Barriera,702255,L,FF,2023,159,0.14,92.6,-1.7,5.9,5.1,-1.4,27.0,-25.0,-1.3,7.2,7.6,-25.0,2388,3.8,1.7,57.5,47.0
A,Brandon Beckel,699552,R,FF,2024,303,-0.32,92.6,-1.0,6.5,6.2,-10.1,29.7,-16.7,-10.1,15.2,18.5,-16.4,1961,1.5,1.2,43.2,48.1
A,Brandon Eisert,685126,L,FF,2021,27,-1.33,89.6,-2.8,6.9,5.3,-9.8,27.0,-17.0,-10.3,15.7,19.3,-17.8,2089,1.4,1.0,52.6,46.3
A,Brandon White,681449,R,FF,2023,32,1.09,90.4,-1.3,7.2,6.5,-7.7,25.5,-13.2,-7.9,18.7,20.3,-13.4,2041,1.7,0.8,40.1,46.6
A,Brandon White,681449,R,FF,2024,711,0.84,91.5,-1.5,7.1,6.3,-9.3,29.1,-14.5,-9.2,17.6,20.0,-14.5,2149,1.3,0.8,44.3,49.4
A,Brant Hurter,676428,L,SI,2022,362,1.33,92.6,-2.9,6.5,5.9,-16.6,27.5,-24.7,-16.3,7.3,18.0,-24.4,2183,-1.1,-2.2,35.6,40.0
A,Brawny Reyes,702886,R,FF,2023,49,2.73,91.7,-2.5,6.3,5.4,-7.9,27.4,-18.4,-8.0,13.8,16.0,-18.5,2286,3.4,2.7,58.8,47.9
A,Brawny Reyes,702886,R,SI,2023,74,-2.77,91.8,-2.6,6.3,5.3,-12.0,26.8,-20.2,-12.1,12.0,17.1,-20.4,2287,0.6,0.6,48.5,46.8
A,Braxton Ashcraft,677952,R,FF,2023,44,2.07,95.0,-1.6,6.4,6.2,-10.0,31.2,-14.4,-9.6,16.6,19.4,-13.7,2493,1.5,0.9,50.9,59.5
A,Braydon Tucker,685319,R,FF,2024,148,2.66,90.3,-1.3,6.0,5.6,-10.4,28.6,-18.2,-11.2,14.8,18.5,-19.3,2105,1.8,1.6,46.7,45.5
A,Braydon Tucker,685319,R,SI,2024,326,2.34,91.0,-1.3,6.0,5.6,-14.4,28.1,-22.5,-15.0,10.1,18.6,-23.6,2069,-1.4,-1.8,37.3,35.4
A,Brayhans Barreto,810980,L,FF,2024,70,-1.86,92.8,-2.1,6.7,6.7,-6.4,29.7,-17.4,-6.3,14.4,15.8,-17.0,2157,4.8,2.9,48.9,49.8
A,Brayhans Barreto,810980,L,SI,2024,83,3.12,92.8,-2.0,6.8,6.7,-11.2,29.6,-18.1,-11.0,13.6,17.8,-17.5,2174,0.8,0.7,40.3,45.0
A,Breidy Encarnación,682697,R,FF,2022,40,-5.5,89.5,-0.8,6.8,5.6,-9.6,25.8,-14.4,-9.8,18.2,21.0,-14.8,2317,0.3,0.2,45.0,63.7
A,Breidy Encarnación,682697,R,FF,2023,246,3.06,90.1,-0.8,7.0,5.3,-7.7,28.6,-13.8,-8.0,18.9,20.6,-14.3,2276,1.7,0.8,49.1,55.2
A,Breidy Encarnación,682697,R,FF,2024,26,3.5,90.6,-0.8,7.1,5.4,-8.6,28.0,-12.6,-8.7,19.8,21.4,-12.7,2258,1.8,0.8,51.2,61.2
A,Brendan Girton,694858,R,FF,2024,45,-5.96,94.3,-1.6,6.9,5.5,-6.7,31.2,-13.4,-6.4,17.8,19.0,-12.6,2261,2.4,1.1,60.3,56.7
A,Brendan Hardy,682132,R,FF,2021,142,0.99,89.7,-2.6,7.6,5.4,-10.4,28.0,-15.5,-10.6,16.7,19.8,-15.6,2386,3.0,2.2,54.5,52.1
A,Brendan Hardy,682132,R,FF,2022,28,2.64,94.6,-2.2,7.2,5.8,-12.1,27.3,-13.1,-11.2,17.1,20.2,-11.8,2495,3.4,2.6,65.1,67.5
A,Brendan Hardy,682132,R,SI,2021,71,-10.77,90.9,-2.5,7.6,5.4,-13.8,27.6,-16.3,-13.7,15.7,21.0,-16.2,2423,0.5,0.5,51.4,50.9
A,Brendan White,686839,R,FF,2024,35,1.29,92.2,-2.3,6.5,4.9,-2.8,26.5,-22.7,-2.8,9.4,9.9,-22.6,2506,5.4,3.7,69.5,50.7
A,Brennan Malone,683005,R,SI,2021,36,-14.17,92.8,-0.4,6.4,6.0,-14.2,28.6,-15.5,-14.0,16.3,21.4,-15.6,2334,0.4,0.4,43.6,53.5
A,Brent Headrick,687396,L,FF,2021,617,2.39,88.9,-1.9,6.7,6.4,-10.5,27.6,-15.2,-11.3,18.1,21.2,-16.3,2392,1.4,1.0,43.3,42.9
A,Brett Banks,688781,R,FF,2024,44,-4.2,95.0,-1.3,6.4,5.8,-7.0,30.5,-14.6,-6.6,16.6,17.8,-13.7,2375,1.7,0.6,54.1,52.3
A,Brett Lockwood,695344,R,SI,2021,226,-0.1,89.6,-2.8,5.9,4.7,-11.8,26.8,-33.0,-12.6,-0.8,13.0,-35.7,1826,-0.1,-3.5,42.1,40.6
A,Brett Lockwood,695344,R,SI,2023,79,-8.33,88.5,-3.0,5.9,4.6,-11.7,25.5,-32.5,-13.0,-0.4,13.1,-35.9,1732,-0.0,-2.8,42.0,36.7
A,Brian Edgington,813360,R,FF,2024,222,1.54,92.0,-1.0,6.3,5.9,-10.0,30.0,-14.6,-10.2,17.8,20.5,-14.9,2199,1.7,1.0,48.9,52.6
A,Brian Gursky,669237,L,FF,2023,107,-3.4,91.4,-1.3,6.2,5.9,-13.4,28.2,-20.5,-13.7,11.9,18.2,-20.9,2028,-0.7,-0.8,38.5,39.5
A,Brock Selvidge,691795,L,FF,2023,604,1.88,92.6,-1.1,6.2,5.9,-4.5,28.2,-17.0,-4.4,15.1,15.9,-16.8,2701,4.0,1.6,59.6,49.4
A,Brock Stewart,592779,R,FF,2022,38,-4.21,95.7,-2.1,6.2,5.4,-10.6,32.2,-16.7,-10.0,14.4,18.0,-15.8,2430,2.9,2.6,64.1,68.1
A,Brody Jessee,689297,R,SI,2023,102,3.93,93.7,-1.9,6.3,5.6,-15.9,29.4,-17.6,-15.6,14.0,20.7,-17.0,2278,0.9,1.0,43.9,57.5
A,Brody Rodning,676697,L,FF,2023,33,2.15,89.1,-3.4,6.8,5.6,-5.2,24.9,-19.3,-5.4,13.2,13.9,-20.5,2396,1.2,0.6,54.4,54.1
A,Bryan Pope,675276,R,FF,2022,101,0.95,91.1,-1.5,6.1,5.7,-8.7,26.6,-18.4,-9.0,14.2,16.9,-19.1,2000,1.0,0.9,44.6,49.5
A,Bryan Pope,675276,R,SI,2022,551,-0.99,91.3,-1.8,6.2,5.5,-12.8,26.6,-24.5,-13.2,7.9,15.5,-24.9,1850,-2.2,-2.8,40.4,37.6
A,Bryce Bonnin,675655,R,FF,2021,105,4.27,96.4,-1.5,6.4,6.1,-8.8,30.8,-10.3,-8.0,19.9,21.5,-9.4,2449,1.5,0.7,62.2,74.6
A,Bryce Hubbart,687114,L,FF,2022,39,5.0,88.8,-1.7,5.8,6.0,-5.5,26.1,-15.2,-6.0,18.5,19.7,-16.9,2175,0.9,0.3,47.9,57.7
A,Bryce Hubbart,687114,L,FF,2023,231,-0.49,88.6,-2.1,5.8,5.9,-6.5,27.1,-14.4,-7.2,19.7,21.0,-16.0,2366,1.9,0.7,50.9,56.3
A,Bryce Montes de Oca,656755,R,SI,2024,32,2.09,96.2,-1.7,6.7,5.6,-18.5,31.3,-23.6,-16.7,7.8,18.6,-21.3,2121,-2.6,-4.4,43.2,40.7
A,Bryce Tassin,687001,R,FF,2021,49,7.84,93.4,-1.7,6.7,5.6,-8.5,29.7,-19.9,-8.0,11.5,14.1,-18.9,1904,0.0,0.0,45.8,47.8
A,Bryce Tassin,687001,R,SI,2021,48,3.83,93.1,-1.8,6.7,5.6,-13.7,30.8,-19.2,-13.1,12.6,18.1,-19.0,2019,-3.8,-2.8,44.1,44.1
A,Bryce Warrecker,695425,R,FF,2024,319,-0.16,90.7,-2.1,6.3,5.9,-2.7,26.1,-21.8,-2.8,10.9,11.3,-22.5,2297,4.5,2.0,47.1,48.3
A,Bryce Warrecker,695425,R,SI,2024,68,-1.41,89.6,-2.3,6.3,5.7,-10.2,26.5,-23.1,-10.9,9.9,14.9,-24.8,2245,0.4,0.4,43.0,37.3
A,Brycen Mautz,802408,L,SI,2023,778,0.26,91.5,-2.3,6.2,5.3,-15.0,27.6,-21.8,-15.4,10.7,18.7,-22.5,2216,0.2,0.4,38.7,49.5
A,Bubba Chandler,696149,R,FF,2022,296,-0.21,95.7,-1.4,6.6,6.0,-9.4,30.6,-11.0,-8.8,19.5,21.6,-10.1,2452,0.8,0.4,53.7,73.0
A,Buddy Hayward,685807,R,FF,2022,54,-1.61,92.6,-1.8,6.4,6.2,-11.0,28.1,-15.8,-10.8,16.2,19.4,-15.6,2374,0.8,0.6,44.8,52.0
A,C.J. Culpepper,690217,R,FF,2023,162,4.83,94.7,-1.8,6.1,5.7,-3.7,28.4,-21.7,-3.6,9.9,10.8,-21.0,2472,1.6,0.6,51.3,41.6
A,C.J. Culpepper,690217,R,SI,2023,100,1.22,94.2,-1.8,6.1,5.7,-13.7,29.9,-23.0,-13.4,8.8,16.3,-22.2,2196,-2.3,-2.8,42.0,41.0
A,CJ Van Eyk,669310,R,FF,2023,123,1.86,92.3,-2.6,6.2,5.7,-10.9,28.5,-18.5,-10.9,13.8,17.4,-18.6,2211,1.4,1.2,48.9,51.7
A,CJ Weins,694291,R,FF,2024,178,-0.43,92.8,-1.6,7.0,5.4,-5.6,29.4,-13.8,-5.3,17.7,18.7,-13.3,2181,1.8,0.6,54.5,53.3
A,Cade Austin,694475,R,FF,2024,83,5.25,91.0,-0.9,5.7,5.7,-11.3,29.6,-15.4,-12.0,17.5,21.5,-16.1,2332,2.8,2.2,50.6,60.3
A,Cade Austin,694475,R,SI,2024,235,2.55,91.2,-1.0,5.7,5.7,-14.0,29.6,-16.6,-14.8,16.3,22.1,-17.5,2311,0.9,0.9,44.3,54.9
A,Cade Gibson,806188,L,FF,2022,34,2.44,89.0,-1.5,6.0,5.8,-12.1,25.7,-24.4,-13.2,8.3,15.6,-26.2,1956,-1.4,-1.9,35.8,31.6
A,Cade Gibson,806188,L,FF,2023,226,1.42,88.6,-1.1,6.0,5.9,-11.6,25.8,-21.9,-12.6,11.2,17.0,-23.9,1938,-0.4,-0.5,33.2,28.3
A,Cade Povich,700249,L,FF,2021,39,4.79,92.9,-1.7,6.2,6.1,-13.3,29.3,-16.2,-13.1,15.8,21.1,-15.8,2346,1.5,1.5,47.4,57.7
A,Cade Smith,694696,R,FF,2024,595,0.9,93.0,-1.3,6.0,5.5,-7.9,30.3,-14.5,-7.9,17.6,19.6,-14.5,2424,1.9,0.9,54.9,56.6
A,Cade Smith,694696,R,SI,2024,27,-6.0,93.4,-1.4,6.0,5.5,-13.0,31.5,-15.5,-13.1,17.2,21.3,-15.1,2400,-1.0,-0.7,43.4,56.2
A,Cade Winquest,685464,R,FF,2023,672,0.7,95.1,-1.4,6.8,5.5,-6.2,29.0,-17.4,-5.8,13.6,14.9,-16.1,2658,0.8,0.3,52.7,50.1
A,Caleb Wurster,693473,L,FF,2024,28,-4.46,90.3,-2.5,6.2,5.2,-10.4,27.4,-17.8,-10.9,14.8,18.8,-19.0,2315,3.8,3.2,57.6,50.8
A,Caleb Wurster,693473,L,SI,2022,28,1.54,91.0,-3.0,6.2,5.0,-16.2,28.0,-19.5,-16.8,13.2,21.2,-20.1,2310,1.7,2.4,46.4,63.9
A,Calvin Ziegler,683349,R,FF,2022,560,1.1,93.2,-1.1,6.1,6.1,-10.0,28.9,-12.4,-9.9,19.4,21.8,-12.2,2297,0.7,0.3,49.4,57.2
A,Cam Brown,674967,R,SI,2022,345,2.69,92.3,-1.6,7.0,5.4,-16.1,27.6,-22.9,-15.7,9.1,18.2,-22.1,2152,-2.1,-3.0,38.6,41.2
A,Cam Brown,674967,R,SI,2023,353,0.77,91.7,-1.6,7.2,5.3,-16.0,28.7,-23.1,-15.7,8.8,18.3,-22.5,2138,-1.4,-2.2,40.9,43.3
A,Cam Brown,674967,R,SI,2024,599,1.51,91.5,-1.7,7.0,5.2,-16.3,28.8,-24.4,-16.3,7.7,18.1,-24.4,2129,-1.3,-2.2,38.4,38.5
A,Cam Schlittler,693645,R,FF,2023,137,1.17,89.7,-1.9,6.5,5.7,-0.4,25.9,-24.1,-0.5,8.4,8.7,-25.0,2366,0.5,0.0,43.2,51.2
A,Cam Wynne,688011,R,FF,2021,117,-5.35,91.8,-2.9,6.6,6.2,-12.5,27.7,-17.0,-12.5,15.1,20.0,-16.9,2459,1.6,1.5,44.0,39.5
A,Cam Wynne,688011,R,FF,2022,192,2.68,92.0,-3.0,6.8,6.1,-9.8,27.6,-17.4,-9.7,14.8,17.7,-17.2,2296,1.9,1.5,47.8,38.8
A,Cameron Junker,669668,R,FF,2021,265,1.14,91.8,-1.4,7.3,5.5,-6.1,27.9,-13.4,-5.9,18.1,19.3,-12.9,2307,2.6,1.0,57.7,61.6
A,Candido Cuevas,703341,R,FF,2024,73,-2.21,93.7,-2.0,6.7,5.1,-8.7,29.0,-14.9,-8.4,16.4,18.8,-14.1,2314,0.9,0.6,51.6,58.7
A,Candido Cuevas,703341,R,SI,2023,286,-1.53,93.8,-2.2,6.5,5.1,-9.4,28.2,-17.2,-9.0,14.4,17.5,-16.4,2454,-0.2,-0.1,49.7,54.2
A,Candido Cuevas,703341,R,SI,2024,33,4.03,94.2,-2.0,6.7,5.0,-12.8,29.0,-16.5,-12.0,14.6,19.0,-15.2,2391,-1.6,-1.1,42.3,59.4
A,Carlo Reyes,683689,R,SI,2021,98,5.7,91.3,-1.5,7.0,5.5,-12.0,29.4,-16.0,-12.1,16.0,20.2,-15.8,2280,0.2,0.1,46.8,58.3
A,Carlos A Francisco,687956,R,FF,2021,110,1.32,94.2,-2.5,6.3,5.6,-13.4,29.6,-20.0,-12.9,11.9,18.0,-19.0,2101,1.3,1.6,45.9,48.5
A,Carlos Betancourt,678640,R,FF,2022,371,1.49,92.4,-2.1,6.7,6.1,-12.4,28.6,-16.2,-12.1,15.7,19.9,-16.1,2119,1.4,1.2,46.6,50.7
A,Carlos Campos,679923,R,FF,2021,100,-0.64,90.7,-1.2,6.8,5.3,-10.2,27.4,-16.6,-10.4,16.0,19.1,-16.9,2345,2.5,2.0,50.7,57.8
A,Carlos Campos,679923,R,FF,2022,70,1.46,89.3,-1.1,6.5,5.1,-9.3,26.4,-18.2,-9.8,15.0,18.0,-19.0,2273,2.8,2.3,49.7,46.4
A,Carlos Campos,679923,R,SI,2021,136,0.84,90.9,-1.3,6.8,5.2,-12.7,27.6,-18.2,-12.8,14.1,19.2,-18.5,2342,0.9,0.9,48.1,53.7
A,Carlos Campos,679923,R,SI,2022,59,-1.17,89.9,-1.1,6.5,5.2,-12.5,26.6,-18.9,-13.1,13.7,18.9,-19.9,2299,0.9,0.8,46.2,47.1
A,Carlos Castillo,807962,R,SI,2024,119,-4.92,91.7,-2.3,5.6,5.2,-13.3,29.5,-21.5,-14.0,11.3,17.9,-22.5,2292,1.5,2.2,48.2,52.3
A,Carlos De Los Santos,678914,R,FF,2024,42,-12.02,96.6,-0.9,6.6,5.9,-7.0,32.6,-12.4,-6.3,17.8,19.1,-11.0,2533,2.8,1.1,61.3,61.1
A,Carlos Gomez,680622,R,FF,2021,136,-2.62,93.1,-1.6,6.2,5.6,-11.0,28.8,-16.8,-11.0,15.0,18.8,-16.7,2386,1.8,1.7,50.2,54.3
A,Carlos Gomez,680622,R,FF,2022,30,-0.33,93.1,-2.0,6.2,5.7,-12.4,28.5,-17.3,-12.3,14.6,19.0,-17.0,2333,1.4,1.1,49.2,55.6
A,Carlos Gomez,680622,R,SI,2022,27,-2.37,91.4,-2.4,6.0,5.3,-17.3,28.9,-27.1,-17.8,5.3,18.6,-28.2,2222,-2.4,-5.1,40.2,36.5
A,Carlos Guarate,678672,R,FF,2022,193,3.3,88.8,-1.0,5.0,6.1,-9.4,26.1,-19.1,-10.7,14.6,18.1,-21.6,2286,-0.3,-0.2,44.3,43.8
A,Carlos Guarate,678672,R,SI,2022,359,-0.69,89.4,-1.0,5.0,6.0,-12.7,26.4,-21.4,-14.2,11.9,18.6,-23.8,2284,-2.9,-2.8,40.7,35.7
A,Carlos Guzman,664346,R,FF,2021,1052,-0.28,93.4,-1.6,6.4,5.5,-13.2,30.3,-15.4,-13.0,16.4,20.9,-15.1,2376,0.9,0.7,47.3,62.4
A,Carlos Guzman,664346,R,SI,2021,25,0.8,94.2,-1.6,6.5,5.5,-18.2,30.4,-17.7,-17.5,13.8,22.4,-17.0,2398,-2.3,-2.4,39.5,51.4
A,Carlos Jimenez,683639,R,FF,2022,625,0.57,93.9,-0.6,6.2,6.1,-9.7,29.5,-14.3,-9.4,17.3,19.8,-13.9,2211,0.9,0.5,46.3,51.4
A,Carlos Jimenez,683639,R,FF,2023,32,2.34,94.4,-0.8,6.3,6.2,-6.2,28.6,-16.2,-5.8,15.0,16.4,-15.2,2409,0.2,0.1,47.4,48.0
A,Carlos Jimenez,683639,R,FF,2024,677,-0.5,94.8,-0.9,6.4,6.2,-4.9,30.9,-15.5,-4.7,15.8,16.8,-14.6,2333,1.8,0.5,52.1,48.8
A,Carlos Lagrange,801739,R,FF,2024,136,-0.68,97.2,-2.4,5.8,6.3,-15.0,33.8,-15.5,-14.0,15.7,21.0,-14.3,2506,0.0,0.0,48.7,83.3
A,Carlos Lequerica,701557,R,FF,2024,292,-0.39,91.5,-1.1,6.6,6.2,-8.2,29.2,-13.9,-8.3,18.5,20.3,-14.1,2306,1.2,0.6,45.8,51.0
A,Carlos Lomeli,676355,R,FF,2022,369,1.57,90.6,-1.8,6.3,5.6,-5.6,26.1,-20.4,-5.8,12.1,13.6,-21.0,2166,1.9,1.0,44.6,43.4
A,Carlos Lomeli,676355,R,FF,2023,246,-2.95,91.9,-1.7,6.3,5.7,-6.2,27.2,-18.6,-6.1,13.8,15.3,-18.6,2274,2.3,1.2,50.4,47.7
A,Carlos Lomeli,676355,R,SI,2022,83,-4.01,91.0,-1.9,6.4,5.6,-10.6,26.8,-20.0,-10.8,12.5,17.1,-20.1,2146,-1.1,-0.9,41.9,43.9
A,Carlos Lomeli,676355,R,SI,2023,60,1.13,90.4,-1.7,6.4,5.7,-11.8,26.2,-20.2,-12.4,12.1,17.6,-20.8,2213,-0.8,-0.8,40.9,43.6
A,Carlos Marcano,700354,R,FF,2022,132,-1.89,92.7,-1.2,5.8,6.2,-9.8,28.4,-17.4,-10.0,15.0,18.0,-17.4,2157,2.5,1.9,49.5,53.2
A,Carlos Marcano,700354,R,FF,2023,70,1.86,92.0,-2.3,5.8,5.7,-14.4,28.6,-19.8,-15.0,12.5,19.7,-20.0,2133,1.4,2.0,43.6,44.9
A,Carlos Marcano,700354,R,SI,2022,255,-0.86,92.8,-1.5,5.8,6.1,-13.8,28.5,-19.5,-13.9,12.7,18.7,-19.5,2143,0.6,0.6,43.8,50.8
A,Carlos Marcano,700354,R,SI,2023,791,1.18,92.1,-2.3,5.8,5.5,-14.6,28.3,-22.7,-15.0,9.7,17.9,-23.2,2179,0.8,1.2,42.0,45.9
A,Carlos Ocampo,667363,R,SI,2022,41,0.95,94.0,-2.3,6.1,6.1,-13.7,28.7,-15.3,-13.4,16.4,21.3,-15.0,2362,0.6,0.5,47.7,61.5
A,Carlos Pena,685329,L,FF,2021,298,-0.46,88.8,-2.0,6.4,5.0,-12.5,27.2,-21.0,-13.7,12.0,18.2,-22.8,2121,-0.0,0.0,41.8,42.3
A,Carlos Pena,685329,L,FF,2022,702,0.41,89.5,-2.1,6.5,5.2,-12.0,27.4,-19.6,-12.7,13.2,18.7,-20.8,2174,-0.0,0.0,43.9,39.6
A,Carlos Suniaga,660522,R,FF,2021,113,-4.1,90.9,-1.5,6.3,6.6,-9.1,27.5,-16.9,-9.2,16.0,18.4,-17.6,2358,-0.8,-0.4,39.2,40.2
A,Carlos Suniaga,660522,R,SI,2021,44,2.7,91.2,-1.5,6.3,6.6,-13.4,28.2,-19.1,-13.8,13.4,19.2,-19.7,2331,-4.0,-2.9,36.2,43.6
A,Carlson Reed,694788,R,FF,2024,356,0.94,93.7,-1.7,6.9,6.1,-8.2,30.5,-15.8,-7.8,15.6,18.2,-14.9,2068,2.7,1.6,52.1,47.8
A,Carlson Reed,694788,R,SI,2024,423,0.77,92.5,-1.8,6.9,6.1,-14.1,29.6,-21.9,-13.7,10.1,17.0,-21.3,1942,-1.3,-1.5,44.8,42.3
A,Carson Coleman,679693,R,SI,2021,609,0.39,94.6,-1.9,6.0,5.4,-16.6,31.7,-17.2,-16.0,14.5,21.6,-16.6,2385,0.6,0.6,44.3,64.7
A,Carson King,695361,R,FF,2021,187,-4.7,90.3,-1.6,5.6,5.8,-7.1,28.2,-19.6,-7.7,13.6,15.7,-21.2,2147,2.1,1.4,48.4,46.8
A,Carson King,695361,R,SI,2021,40,0.77,90.2,-1.6,5.5,5.7,-12.1,29.8,-22.5,-13.2,10.5,17.2,-24.2,2171,-2.8,-3.0,37.8,42.2
A,Carson Pierce,804544,R,FF,2024,64,0.3,92.9,-2.8,6.6,5.8,-11.8,30.5,-17.8,-11.4,14.3,18.0,-17.5,1985,3.2,3.0,53.5,56.7
A,Carson Pierce,804544,R,SI,2023,38,-1.34,90.7,-3.3,6.6,5.4,-15.1,29.2,-29.2,-15.9,3.2,17.1,-30.2,1965,-0.4,-1.9,35.0,37.9
A,Carson Pierce,804544,R,SI,2024,87,0.8,89.9,-2.9,6.7,5.7,-14.0,28.2,-27.2,-14.4,5.0,15.9,-28.5,1859,-0.5,-1.4,34.9,45.5
A,Carson Rudd,695297,R,FF,2021,32,4.5,93.1,-1.4,6.3,6.3,-9.3,29.6,-10.9,-9.2,21.1,23.0,-10.8,2620,0.0,0.0,48.7,69.2
A,Carson Rudd,695297,R,FF,2022,144,-0.92,94.1,-1.5,6.5,6.2,-10.6,30.6,-12.1,-10.1,19.2,21.8,-11.6,2517,0.9,0.5,48.8,69.6
A,Carson Seymour,693313,R,SI,2022,207,2.85,94.7,-2.2,6.4,6.2,-14.5,29.2,-16.8,-13.8,14.4,20.2,-15.9,2327,0.3,0.3,43.6,58.0
A,Carson Spiers,686730,R,FF,2021,65,0.68,91.4,-0.4,6.4,5.8,-8.5,27.6,-14.1,-8.8,18.4,20.2,-14.6,2293,0.4,0.2,47.8,48.7
A,Case Williams,695406,R,SI,2021,236,-0.48,90.3,-2.2,5.8,6.1,-11.7,27.7,-16.6,-12.6,16.8,20.9,-17.6,2405,1.4,1.2,45.1,43.4
A,Casey Legumina,668984,R,FF,2021,299,2.32,93.7,-1.4,6.7,5.6,-8.7,31.0,-13.8,-8.4,17.6,19.6,-13.4,2477,1.6,0.8,53.6,62.8
A,Casey Steward,804523,R,FF,2023,38,2.87,92.0,-0.9,6.3,6.2,-7.8,29.4,-15.8,-7.9,16.5,18.2,-15.9,2265,2.9,1.7,48.5,48.0
A,Casey Steward,804523,R,FF,2024,505,0.9,93.8,-0.7,6.2,6.2,-12.6,30.1,-17.4,-12.2,14.3,18.9,-17.0,2259,0.9,0.8,44.0,52.3
A,Cason Sherrod,656958,R,SI,2022,33,1.24,92.8,-2.2,6.4,6.1,-14.8,28.2,-18.8,-14.8,13.3,19.6,-17.9,2225,0.2,0.2,40.7,47.9
A,Cesar Lares,800544,L,FF,2024,424,0.28,91.1,-1.7,6.1,5.7,-9.4,28.5,-18.7,-9.6,13.9,17.3,-19.3,2156,3.0,2.5,51.9,50.9
A,Cesar Lares,800544,L,SI,2024,140,-5.61,91.5,-1.5,6.2,5.6,-11.9,29.5,-19.2,-12.2,13.4,18.2,-19.8,2199,1.8,1.9,49.2,46.0
A,Chance Kirby,656619,R,SI,2023,27,0.63,92.0,-0.9,5.9,5.7,-14.5,28.0,-21.1,-14.9,11.4,19.2,-21.2,2216,-1.3,-1.8,38.8,35.8
A,Chandler Arnold,688837,R,FF,2023,191,-1.52,91.2,-0.1,6.9,6.3,-3.8,28.3,-13.7,-3.8,18.5,19.1,-13.7,2104,0.3,0.0,47.3,47.0
A,Chandler Champlain,669441,R,FF,2022,529,1.8,93.8,-1.1,6.2,6.3,-4.5,28.3,-16.0,-4.3,15.6,16.5,-15.6,2360,1.4,0.3,50.9,45.1
